Time,anxbtc,bitcoin24,bitcurex,bitfloor,btce,cex.io,coinbase,coinsetter,exmo,gatecoin,gemini,justcoin,lakebtc,mtgox,others
2010-09-27 00:00:00 UTC,,,,,,,,,,,,,,0.000107526298006377,
2010-09-28 00:00:00 UTC,,,,,,,,,,,,,,0.000206887762370823,
2010-09-29 00:00:00 UTC,,,,,,,,,,,,,,0.000110909917969511,
2010-10-02 00:00:00 UTC,,,,,,,,,,,,,,0.000189952879974142,
2010-10-03 00:00:00 UTC,,,,,,,,,,,,,,0.000123517879945092,
2010-10-04 00:00:00 UTC,,,,,,,,,,,,,,0.000193881787463883,
2010-10-05 00:00:00 UTC,,,,,,,,,,,,,,0.000421378717287429,
2010-10-06 00:00:00 UTC,,,,,,,,,,,,,,0.000286526663130373,
2010-10-07 00:00:00 UTC,,,,,,,,,,,,,,0.000340048973453683,
2010-10-08 00:00:00 UTC,,,,,,,,,,,,,,0.00254389955225226,
2010-10-09 00:00:00 UTC,,,,,,,,,,,,,,0.00345333401238634,
2010-10-10 00:00:00 UTC,,,,,,,,,,,,,,0.00527187815918784,
2010-10-11 00:00:00 UTC,,,,,,,,,,,,,,0.00115052049469077,
2010-10-12 00:00:00 UTC,,,,,,,,,,,,,,0.0019813288454278,
2010-10-13 00:00:00 UTC,,,,,,,,,,,,,,0.000771457239154118,
2010-10-14 00:00:00 UTC,,,,,,,,,,,,,,0.00599346046086767,
2010-10-15 00:00:00 UTC,,,,,,,,,,,,,,0.00484689615343822,
2010-10-16 00:00:00 UTC,,,,,,,,,,,,,,0.00119421522348288,
2010-10-17 00:00:00 UTC,,,,,,,,,,,,,,0.00126923861691401,
2010-10-18 00:00:00 UTC,,,,,,,,,,,,,,0.000946288514282043,
2010-10-19 00:00:00 UTC,,,,,,,,,,,,,,0.00171333848113272,
2010-10-20 00:00:00 UTC,,,,,,,,,,,,,,0.00226286162021724,
2010-10-21 00:00:00 UTC,,,,,,,,,,,,,,0.000813127079483681,
2010-10-22 00:00:00 UTC,,,,,,,,,,,,,,0.00177680320735894,
2010-10-23 00:00:00 UTC,,,,,,,,,,,,,,0.00147207067286519,
2010-10-24 00:00:00 UTC,,,,,,,,,,,,,,0.022385780976744,
2010-10-25 00:00:00 UTC,,,,,,,,,,,,,,0.0118941025824983,
2010-10-26 00:00:00 UTC,,,,,,,,,,,,,,0.00856114868147711,
2010-10-27 00:00:00 UTC,,,,,,,,,,,,,,0.00485424345302927,
2010-10-28 00:00:00 UTC,,,,,,,,,,,,,,0.0018511796764215,
2010-10-29 00:00:00 UTC,,,,,,,,,,,,,,0.00165045817768059,
2010-10-30 00:00:00 UTC,,,,,,,,,,,,,,0.00324017679908422,
2010-10-31 00:00:00 UTC,,,,,,,,,,,,,,0.0022780532487147,
2010-11-01 00:00:00 UTC,,,,,,,,,,,,,,0.00258752780860253,
2010-11-02 00:00:00 UTC,,,,,,,,,,,,,,0.00144954479681388,
2010-11-03 00:00:00 UTC,,,,,,,,,,,,,,0.0123910414247441,
2010-11-04 00:00:00 UTC,,,,,,,,,,,,,,0.00566813372273316,
2010-11-05 00:00:00 UTC,,,,,,,,,,,,,,0.00604423223607239,
2010-11-06 00:00:00 UTC,,,,,,,,,,,,,,0.00965322006452188,
2010-11-07 00:00:00 UTC,,,,,,,,,,,,,,0.0135824994982761,
2010-11-08 00:00:00 UTC,,,,,,,,,,,,,,0.00807417537131008,
2010-11-09 00:00:00 UTC,,,,,,,,,,,,,,0.0119410252354425,
2010-11-10 00:00:00 UTC,,,,,,,,,,,,,,0.00859678442529659,
2010-11-11 00:00:00 UTC,,,,,,,,,,,,,,0.00478241570803269,
2010-11-12 00:00:00 UTC,,,,,,,,,,,,,,0.00692870279344208,
2010-11-13 00:00:00 UTC,,,,,,,,,,,,,,0.00546696512546361,
2010-11-14 00:00:00 UTC,,,,,,,,,,,,,,0.00230155006975121,
2010-11-15 00:00:00 UTC,,,,,,,,,,,,,,0.0029415040309866,
2010-11-16 00:00:00 UTC,,,,,,,,,,,,,,0.00242279559997612,
2010-11-17 00:00:00 UTC,,,,,,,,,,,,,,0.00796396409015173,
2010-11-18 00:00:00 UTC,,,,,,,,,,,,,,0.00441138257349416,
2010-11-19 00:00:00 UTC,,,,,,,,,,,,,,0.00304138469387575,
2010-11-20 00:00:00 UTC,,,,,,,,,,,,,,0.00246620906909377,
2010-11-21 00:00:00 UTC,,,,,,,,,,,,,,0.000868145164083218,
2010-11-22 00:00:00 UTC,,,,,,,,,,,,,,0.00114102339144212,
2010-11-23 00:00:00 UTC,,,,,,,,,,,,,,0.00176979411528782,
2010-11-24 00:00:00 UTC,,,,,,,,,,,,,,0.00248260615751419,
2010-11-25 00:00:00 UTC,,,,,,,,,,,,,,0.00216221614131034,
2010-11-26 00:00:00 UTC,,,,,,,,,,,,,,0.00224758099281492,
2010-11-28 00:00:00 UTC,,,,,,,,,,,,,,0.00148281866691776,
