Time,Price,Volume,Hash_rates,Market_cap,Mining_difficulty,No_of_transactions,Volatility
2012-05-21 00:00:00 UTC,5.07718782355671,186106.172720178,1798353346743.4336,46130155.7578096,1733207.51384839,31604.0,0.013236323838180644
2012-05-22 00:00:00 UTC,5.06281526881545,256404.774854317,1665748248288.533,46170570.5492606,1733207.51384839,23480.0,0.020555596846082855
2012-05-23 00:00:00 UTC,5.09439449012807,289728.447028254,1849168494551.9167,46199097.3857967,1733207.51384839,27432.0,0.014572935938466883
2012-05-24 00:00:00 UTC,5.09959530418299,157857.127144928,1767306129553.0168,46377850.7824022,1733207.51384839,26589.0,0.011698866757969072
2012-05-25 00:00:00 UTC,5.103075591691151,129657.675164048,1925948352364.9739,46486235.703696504,1591074.96184731,28999.0,0.01175255105562857
2012-05-26 00:00:00 UTC,5.10443062142343,88124.2903318958,2788332929841.05,46538571.3330681,1591074.96184731,23279.0,0.006265747773519465
2012-05-27 00:00:00 UTC,5.10657541561058,87514.5744747211,2089525252756.4834,46421463.5608748,1591074.96184731,26447.0,0.014747457316845208
2012-05-28 00:00:00 UTC,5.108171173750731,146668.783962218,1887283667428.7666,46620822.1913438,1591074.96184731,29888.0,0.007228539752839373
2012-05-29 00:00:00 UTC,5.08832214290158,332751.948541315,1660121854389.4968,46620252.3543318,1591074.96184731,29816.0,0.014413179236881435
2012-05-30 00:00:00 UTC,5.09594423298344,221398.288670378,2052983729817.78,46697581.4091618,1591074.96184731,25580.0,0.012420014712675356
2012-05-31 00:00:00 UTC,5.11363464882238,216965.099232713,1834784484692.6667,46800627.520007394,1591074.96184731,21013.0,0.01221247373783889
2012-06-01 00:00:00 UTC,5.1819423568342,248909.77377886398,1985392045594.6667,47467895.0899116,1591074.96184731,27069.0,0.01611423190099829
2012-06-02 00:00:00 UTC,5.17803474619574,81811.9476131711,2561504950823.4204,47998546.634560205,1591074.96184731,12800.0,0.01193439548470735
2012-06-03 00:00:00 UTC,5.1967998802219,67063.9763566148,2439694050408.12,47836777.329925105,1591074.96184731,33601.0,0.007010020272860665
2012-06-04 00:00:00 UTC,5.177730762364719,282434.831266187,2018881684670.7666,47637021.2704991,1591074.96184731,45938.0,0.015802014752082053
2012-06-05 00:00:00 UTC,5.286215424405929,471817.81892719603,1923878076187.6829,48537658.0424599,1591074.96184731,44364.0,0.024104543505428764
2012-06-06 00:00:00 UTC,5.36885241956882,233522.091987647,2024857140203.5166,49837951.344168395,1591074.96184731,15937.0,0.018019538730284237
2012-06-07 00:00:00 UTC,5.44819373768553,280254.276304151,1824983657366.4998,50081527.8770769,1591074.96184731,33203.0,0.015548278180863948
2012-06-08 00:00:00 UTC,5.58494869265954,316233.50674598396,1848384977967.6833,51234849.0084839,1583177.84744401,23897.0,0.03942048577736059
2012-06-09 00:00:00 UTC,5.579366287800269,213569.01908533,2248759724032.217,51697549.8364264,1583177.84744401,33050.0,0.01756146362085028
2012-06-10 00:00:00 UTC,5.466018006929589,137531.085576241,2173046163953.9502,51019723.967846505,1583177.84744401,40721.0,0.015343174193602267
2012-06-11 00:00:00 UTC,5.46111499875654,234409.363612544,1840192979492.75,50328091.4731488,1583177.84744401,32531.0,0.03145510668408553
2012-06-12 00:00:00 UTC,5.564608150388019,513030.23397238,2466407980491.3,50854676.25798371,1583177.84744401,18243.0,0.03033944654037079
2012-06-13 00:00:00 UTC,5.82451712836359,353765.295064875,1971772551275.2327,52737876.1569552,1583177.84744401,56794.0,0.017966542004087
2012-06-14 00:00:00 UTC,5.85844474181074,236711.19758455397,2073880887792.1335,54600515.6465253,1583177.84744401,61938.0,0.014615599822447164
2012-06-15 00:00:00 UTC,5.9654013851239505,446575.331257002,2045427919642.1836,54659350.977547705,1583177.84744401,54986.0,0.0265411743417878
2012-06-16 00:00:00 UTC,6.33962964783619,518983.26990305295,2046441996083.0664,59149377.853873,1583177.84744401,43282.0,0.03707210179439104
2012-06-17 00:00:00 UTC,6.31518012808515,315519.549517798,2159235870776.7666,59559470.3754025,1583177.84744401,43909.0,0.09518726456230078
2012-06-18 00:00:00 UTC,6.20717869859726,319396.939240404,2277471527929.25,56947618.389796495,1583177.84744401,39071.0,0.02427696676251828
2012-06-19 00:00:00 UTC,6.37961074904342,304154.44358509,1965926108376.5664,58339863.7046609,1583177.84744401,35962.0,0.02590950470309849
2012-06-20 00:00:00 UTC,6.47054509065912,448010.163986911,2366364042574.6396,60236354.7903107,1726566.55919348,32246.0,0.0193730330286742
2012-06-21 00:00:00 UTC,6.5761890251653305,367626.61436102795,1896659180245.0166,62310127.2324793,1726566.55919348,26782.0,0.01934832103873941
2012-06-22 00:00:00 UTC,6.53937881673428,387192.00002458604,1968509618092.3496,61895038.316459805,1726566.55919348,23565.0,0.017722059169201918
2012-06-23 00:00:00 UTC,6.44216245628355,147597.737925517,2342903557077.9995,61042681.5736126,1726566.55919348,22303.0,0.039665628117228874
2012-06-24 00:00:00 UTC,6.3329808613938,230263.591716853,1874868074597.2666,59820606.41600021,1726566.55919348,22392.0,0.03543108305236453
2012-06-25 00:00:00 UTC,6.21844282961336,421418.37635428604,2238230071498.0996,59087380.24249921,1726566.55919348,28713.0,0.03815766628621446
2012-06-26 00:00:00 UTC,6.306484649890519,342161.389190852,3205034718543.0,58619315.08344971,1726566.55919348,30235.0,0.02242112321168405
2012-06-27 00:00:00 UTC,6.432293117400089,363500.652330316,2301798322107.1333,59902282.92660389,1726566.55919348,30875.0,0.027179969652736082
2012-06-28 00:00:00 UTC,6.48756741259208,322786.931877881,1968444445999.9668,61535933.1283955,1726566.55919348,26522.0,0.027556184836049602
2012-06-29 00:00:00 UTC,6.5567768816350105,259546.48182858198,2498286313594.96,61565727.459722206,1726566.55919348,22877.0,0.021838104508431547
2012-06-30 00:00:00 UTC,6.56423168888713,153715.227288094,1883509189229.1504,61778172.7694568,1726566.55919348,22618.0,0.018707571933186118
2012-07-01 00:00:00 UTC,6.55794645797374,146607.202982869,2054136060977.2834,62383515.88999151,1726566.55919348,19276.0,0.0210340098554881
2012-07-02 00:00:00 UTC,6.61697599832178,253729.647268457,2146241535716.7,62058462.962150596,1726566.55919348,25147.0,0.023933186153747083
2012-07-03 00:00:00 UTC,6.54504211223168,494515.83313877205,3428441205808.4004,63021602.13169251,1726566.55919348,22667.0,0.025545250233578565
2012-07-04 00:00:00 UTC,6.503586785536269,244248.583737561,2163425012265.3499,60786704.2626908,1751454.53534068,23164.0,0.015810638195261493
2012-07-05 00:00:00 UTC,6.59115471631657,333040.851286208,2089663396375.5,61058469.6072359,1751454.53534068,21643.0,0.018004200108335276
2012-07-06 00:00:00 UTC,6.57211498144617,321905.64754413604,2276696409169.5503,62334405.727071494,1751454.53534068,23916.0,0.020446791785891583
2012-07-07 00:00:00 UTC,6.66176817794008,288069.306989066,2427404868423.5005,62907194.26067329,1751454.53534068,25615.0,0.020720352184113774
2012-07-08 00:00:00 UTC,6.6918171727100395,147213.09622386302,2173130380852.3496,63507279.825866506,1751454.53534068,20799.0,0.022918276426429837
2012-07-09 00:00:00 UTC,6.759145346303071,476519.593101121,2368782671481.3003,64089595.676459305,1751454.53534068,25129.0,0.03292875451662657
2012-07-10 00:00:00 UTC,7.04180486390067,531328.500529416,2174115592404.3503,66435923.984407894,1751454.53534068,35080.0,0.03674081995356104
2012-07-11 00:00:00 UTC,7.11281965324441,315608.840660671,2347368434777.98,67868531.9682651,1751454.53534068,31250.0,0.023857332596108265
2012-07-12 00:00:00 UTC,7.16338130563421,525207.979494715,2171404474678.75,67763297.6329098,1751454.53534068,24303.0,0.09439259907446385
2012-07-13 00:00:00 UTC,7.56853549407145,537297.2676070189,2846828984245.1,71966612.432697,1751454.53534068,24556.0,0.06909000703600457
2012-07-14 00:00:00 UTC,7.5223917085351095,146842.85772303698,2353768656212.2666,72189646.6739069,1751454.53534068,22787.0,0.021967697960486848
2012-07-15 00:00:00 UTC,7.55176745777889,229982.079991552,3064379969740.55,71139584.4528368,1751454.53534068,26345.0,0.016711436834459886
2012-07-16 00:00:00 UTC,7.742494794266679,920837.976581159,2580921539491.22,72508065.5241956,1751454.53534068,31379.0,0.0583472482029587
2012-07-17 00:00:00 UTC,8.28402330635139,1850799.94643631,2540420162651.317,82242400.8995827,1866391.30500321,35201.0,0.0759317368048323
2012-07-18 00:00:00 UTC,8.842876266356859,1015469.56347546,2408718130247.3833,84335218.1304914,1866391.30500321,32588.0,0.04258389072427261
2012-07-19 00:00:00 UTC,8.92140658259246,510767.57505707897,2102783117902.7168,86639905.3712236,1866391.30500321,31035.0,0.03855788938659105
2012-07-20 00:00:00 UTC,8.23510868219612,1306684.60857438,2273754174708.6333,78461412.3289696,1866391.30500321,36794.0,0.08994932342965888
2012-07-21 00:00:00 UTC,8.60053183802318,1293212.37838554,2168555808679.8,78632333.81403449,1866391.30500321,34593.0,0.07305521538022448
2012-07-22 00:00:00 UTC,8.59477821336733,284912.54998236697,2441432623126.9497,83239551.5628593,1866391.30500321,34860.0,0.04019907017433973
2012-07-23 00:00:00 UTC,8.52029338554445,1284820.89266106,2177076853601.117,77169073.2950653,1866391.30500321,32698.0,0.06719896335456005
2012-07-24 00:00:00 UTC,8.5188053505927,390040.73384373,2459813650982.4004,81510404.75196241,1866391.30500321,28369.0,0.03889563806046223
2012-07-25 00:00:00 UTC,8.42336757336353,601460.483031117,2473500535449.3335,81378440.1905604,1866391.30500321,27327.0,0.03874366744928416
2012-07-26 00:00:00 UTC,8.58899469306366,318159.568983522,2651757266329.117,83137371.0064394,1866391.30500321,30707.0,0.0287519177947326
2012-07-27 00:00:00 UTC,8.69174099320534,264144.774684966,2729346141139.7837,85114764.60059449,1866391.30500321,27155.0,0.04524215416440611
2012-07-28 00:00:00 UTC,8.77102776614766,168712.814334418,2340477520655.067,85103506.18906601,1866391.30500321,35230.0,0.0341408885396924
2012-07-29 00:00:00 UTC,8.69214482024873,109375.6724085,2578909489756.5664,84598255.71125841,1866391.30500321,34483.0,0.028079170719798634
2012-07-30 00:00:00 UTC,8.80284332656675,530713.928609503,2830098894787.6333,83724817.0465974,2036671.08869332,34395.0,0.03002830355857565
2012-07-31 00:00:00 UTC,9.114278687789051,688052.369368654,2201481849484.9336,87060375.90801959,2036671.08869332,41507.0,0.034977270176079704
2012-08-01 00:00:00 UTC,9.34529354047325,697739.513779632,2266955193571.817,89492402.2409886,2036671.08869332,30538.0,0.03572149877294825
2012-08-02 00:00:00 UTC,9.72261048136426,1350816.07447469,2787809223330.933,91661039.54320009,2036671.08869332,33211.0,0.05700634318971476
2012-08-03 00:00:00 UTC,10.57969479466,778208.9803284621,2713442681075.0835,101992788.47392601,2036671.08869332,27780.0,0.2817883039778798
2012-08-04 00:00:00 UTC,10.938128254045301,612814.3992534761,2648885728916.9497,102912688.882602,2036671.08869332,29010.0,0.05051005634495784
2012-08-05 00:00:00 UTC,10.435842996379401,805625.43470991,2343033038293.1836,101125523.756075,2036671.08869332,33283.0,0.489867158148731
2012-08-06 00:00:00 UTC,10.731296904432499,665733.0744760729,2367691357056.8496,103317874.63691899,2036671.08869332,35400.0,0.05506865714991784
2012-08-07 00:00:00 UTC,10.802728833233,488252.374460131,2763866651750.9497,103951801.576423,2036671.08869332,29603.0,0.03942211197526525
2012-08-08 00:00:00 UTC,10.9617366870145,409688.052346468,2791956671695.2495,107082320.128592,2036671.08869332,40168.0,0.035212229771275014
2012-08-09 00:00:00 UTC,11.171852798641698,1256520.7261139,2882845717539.6504,106710723.06358,2036671.08869332,29942.0,0.07706628655060352
2012-08-10 00:00:00 UTC,11.219658868589699,824407.3616028379,2632086481399.983,107963291.606388,2036671.08869332,28375.0,0.047587537241917326
2012-08-11 00:00:00 UTC,11.401715956233401,277495.687613882,2819706896171.0166,110928044.77978998,2036671.08869332,33139.0,0.02644354372007684
2012-08-12 00:00:00 UTC,11.4756867674754,411395.444875041,2784669399783.9165,111399222.368445,2190865.97010286,34636.0,0.02934300850764284
2012-08-13 00:00:00 UTC,11.628250871196101,718820.1439222409,3520975761273.561,113296533.07303798,2190865.97010286,48872.0,0.04670700466709904
2012-08-14 00:00:00 UTC,11.8935156448771,620395.143428389,2848256980402.483,116523615.09589098,2190865.97010286,34506.0,0.12323493228469912
2012-08-15 00:00:00 UTC,12.427445184592399,794791.3712975191,3010797494064.983,118543575.749229,2190865.97010286,52969.0,0.08301303598781008
2012-08-16 00:00:00 UTC,13.2296123926811,1404338.02012625,2817723963484.1504,129385503.70425701,2190865.97010286,46477.0,0.07287209264640768
2012-08-17 00:00:00 UTC,14.0229570503,3123189.80330586,2481346559329.9,131620111.606513,2190865.97010286,40554.0,0.22659846839760392
2012-08-18 00:00:00 UTC,11.911008052942199,1118622.24559005,2779599103671.083,114841187.496863,2190865.97010286,37162.0,0.14121854684802276
2012-08-19 00:00:00 UTC,9.76277964235683,2339254.84921753,3256557516429.5664,111575481.46337901,2190865.97010286,36951.0,0.1928033236886931
2012-08-20 00:00:00 UTC,9.70703118313536,1930334.42520921,3193236672133.267,83922992.8398322,2190865.97010286,35837.0,0.1929188082657461
2012-08-21 00:00:00 UTC,10.1188870650343,786715.602424986,3094883364002.0,97266835.8835833,2190865.97010286,42415.0,0.08502187520907135
2012-08-22 00:00:00 UTC,9.974267898856489,773526.1862165709,2839443605989.7334,97705759.7453336,2190865.97010286,37874.0,0.09774367961108356
2012-08-23 00:00:00 UTC,9.985589296517619,621778.5279663879,2988171489965.6333,96033479.16176659,2190865.97010286,31818.0,0.08306911637652617
2012-08-24 00:00:00 UTC,10.1536033636278,1026575.62728394,2686068630042.5503,98662026.7711601,2190865.97010286,32275.0,0.06903907156281505
2012-08-25 00:00:00 UTC,10.451974810686801,445537.41700444795,2772910737732.6,103065922.905704,2440642.60691596,33439.0,0.04913179168746393
2012-08-26 00:00:00 UTC,10.555520308392198,320736.913144082,3639707700191.934,103448756.547049,2440642.60691596,29520.0,0.051352640941105775
2012-08-27 00:00:00 UTC,11.2273797260962,2054964.00655394,2964687345519.283,103826846.708605,2440642.60691596,33096.0,0.1717046599951079
2012-08-28 00:00:00 UTC,10.9713714701386,655603.545938149,3024362412044.983,107181888.966093,2440642.60691596,29838.0,0.0887107496636126
2012-08-29 00:00:00 UTC,10.918292922014802,671111.548362923,3382497378009.166,106972369.15217601,2440642.60691596,34209.0,0.06251990743285472
2012-08-30 00:00:00 UTC,10.761413881605899,392919.601411658,3127546608779.0176,106803740.28,2440642.60691596,33914.0,0.039739541678495374
2012-08-31 00:00:00 UTC,10.439183367635302,755376.802225295,3374796713640.0596,105561854.320347,2440642.60691596,40624.0,0.06755561913899816
2012-09-01 00:00:00 UTC,10.0340058755557,255674.662315195,3270506188877.467,100001798.88447,2440642.60691596,40774.0,0.09176519055806984
2012-09-02 00:00:00 UTC,10.005572564580099,286275.283982902,3967383425868.54,97889719.9739602,2440642.60691596,33588.0,0.04053586274498624
2012-09-03 00:00:00 UTC,10.286677281444499,269203.238050495,3187435385406.6997,100365153.24015799,2440642.60691596,38238.0,0.13211052116655447
2012-09-04 00:00:00 UTC,10.289851278851499,412685.389038074,3081376452911.533,103461876.276389,2440642.60691596,39946.0,0.03403167207816886
2012-09-05 00:00:00 UTC,10.4861176663662,688414.897952185,3657444643505.0,102123862.233671,2440642.60691596,41135.0,0.052300974925673725
2012-09-06 00:00:00 UTC,10.8673743924967,777102.021514705,3543910993602.35,108018082.52013299,2694047.95295501,42790.0,0.061545508096877546
2012-09-07 00:00:00 UTC,11.1319051687812,420042.688810762,3715793371452.6836,109946814.284336,2694047.95295501,33483.0,0.29879665379604115
2012-09-08 00:00:00 UTC,11.0309439435045,288281.024594237,3909662317244.3203,108883291.020639,2694047.95295501,31173.0,0.0626393902389309
2012-09-09 00:00:00 UTC,11.092719461233099,178948.270161152,3534977324133.149,109571251.855637,2694047.95295501,31464.0,0.043836416405640115
2012-09-10 00:00:00 UTC,11.003934040926001,503094.18509297795,3326103211394.016,109582294.60022199,2694047.95295501,33632.0,0.07792964491858552
2012-09-11 00:00:00 UTC,11.056950741575001,784218.548806195,3886522593784.06,110343786.279019,2694047.95295501,38225.0,0.06385729067915237
2012-09-12 00:00:00 UTC,11.186571254591902,693522.76256426,3476224234832.4004,109499642.734843,2694047.95295501,28096.0,0.056274557543940895
2012-09-13 00:00:00 UTC,11.322346219449999,265639.68955312396,2908608627795.9,112326834.59603101,2694047.95295501,29025.0,0.029451660971939773
2012-09-14 00:00:00 UTC,11.539994274163599,528536.659644046,3588395534200.1333,112915304.85713,2694047.95295501,36118.0,0.06280627658816007
2012-09-15 00:00:00 UTC,11.6406818640043,207923.323760609,3215091907786.3667,116229526.424743,2694047.95295501,27248.0,0.032511654246045255
2012-09-16 00:00:00 UTC,11.788318142346599,380410.08215404896,4347354244634.1396,117638485.288754,2694047.95295501,28415.0,0.0373894567067275
2012-09-17 00:00:00 UTC,11.8218996588891,332340.541688785,3750159040771.483,118571501.256495,2694047.95295501,24446.0,0.0393734031675112
2012-09-18 00:00:00 UTC,11.9411632917836,546321.995763888,3696813081354.5493,118611428.767555,2694047.95295501,32821.0,0.03519663837707743
2012-09-19 00:00:00 UTC,12.2774542426191,551015.174543081,3165336852824.4,121845390.105296,2864140.50781097,32231.0,0.0427424514037654
2012-09-20 00:00:00 UTC,12.4782133195171,425621.07835260796,3617061974948.7007,125470401.152796,2864140.50781097,31282.0,0.043994279866316134
2012-09-21 00:00:00 UTC,12.304387493294302,485810.143082145,4008481661945.1836,123598724.59185201,2864140.50781097,30347.0,0.07870780285401158
2012-09-22 00:00:00 UTC,12.197269808499401,199137.827407435,3744301496533.4,123103986.912725,2864140.50781097,22014.0,0.022851559133114683
2012-09-23 00:00:00 UTC,12.0159162163504,497911.555865772,4515477575771.279,121962758.661441,2864140.50781097,27999.0,0.053819865602259175
2012-09-24 00:00:00 UTC,12.0270001614639,364809.043594233,4326645995485.4,122379976.71138301,2864140.50781097,29190.0,0.09637789686028995
2012-09-25 00:00:00 UTC,12.0249062586254,321964.881468659,3400295871853.283,121004368.591201,2864140.50781097,24177.0,0.033108137582323095
2012-09-26 00:00:00 UTC,12.1268822159396,343411.394822234,3859432520690.16,121257168.385405,2864140.50781097,32413.0,0.02955916194541382
2012-09-27 00:00:00 UTC,12.261889095658299,290522.25257559604,4580940370457.76,123813695.499824,2864140.50781097,28347.0,0.03605827992817599
2012-09-28 00:00:00 UTC,12.300132638970599,383265.92499445705,3774209164593.0005,123513458.499796,2864140.50781097,32768.0,0.031451343887105486
2012-09-29 00:00:00 UTC,12.3813073710586,228999.068211382,4781383511941.88,124598034.539253,2864140.50781097,23992.0,0.02401584243354714
2012-09-30 00:00:00 UTC,12.3355702883407,105640.398944716,3784471778114.4004,124599299.532853,2864140.50781097,20668.0,0.05862098334303579
2012-10-01 00:00:00 UTC,12.2944392682265,383593.504341921,3114769497529.4165,124700183.048077,2864140.50781097,24727.0,0.03953431816966968
2012-10-02 00:00:00 UTC,12.487897805378099,738865.220650982,4148866715749.38,124820862.784414,2864140.50781097,32878.0,0.0392825245054933
2012-10-03 00:00:00 UTC,12.812755127235,513496.26237209997,4036053554102.1797,128781037.741832,3054627.52694864,26669.0,0.036952590165871234
2012-10-04 00:00:00 UTC,12.8488260752811,560348.662266595,3426843203552.85,130571680.465654,3054627.52694864,32615.0,0.03622026134785223
2012-10-05 00:00:00 UTC,12.6957848500228,491546.491887137,3292761841984.783,130152666.39624499,3054627.52694864,36371.0,0.03796663859613644
2012-10-06 00:00:00 UTC,12.633787223324699,351147.112916297,3940576121028.25,129263331.773352,3054627.52694864,32672.0,0.046899160079112434
2012-10-07 00:00:00 UTC,12.079871736607098,816710.408701433,3149577031480.0493,125372087.83941999,3054627.52694864,34726.0,0.07156640134008348
2012-10-08 00:00:00 UTC,11.412455553352,1163706.10798462,4545017630422.967,120273423.883196,3054627.52694864,38211.0,0.07357028839435115
2012-10-09 00:00:00 UTC,11.9696943589357,604648.431543858,3562157205335.1167,119682520.28388602,3054627.52694864,35450.0,0.0467412480456825
2012-10-10 00:00:00 UTC,12.0552392837871,389764.44528307795,4548236424635.359,120465511.29139599,3054627.52694864,31226.0,0.04351825374353276
2012-10-11 00:00:00 UTC,12.045898735294399,287777.604160722,3516561189903.4165,122901542.20063502,3054627.52694864,27684.0,0.04639121576573742
2012-10-12 00:00:00 UTC,12.040024725821901,274856.694892056,3722680427885.6,122769568.395123,3054627.52694864,28693.0,0.03140556226049497
2012-10-13 00:00:00 UTC,11.9799810575685,158553.374000703,3743766940835.267,121790316.647933,3054627.52694864,33090.0,0.029764942855153003
2012-10-14 00:00:00 UTC,11.9098964583602,283886.794921524,3285728376624.217,121012155.71135701,3054627.52694864,27414.0,0.021774704417223387
2012-10-15 00:00:00 UTC,11.6900486776298,364051.70808799897,4186729397218.6675,119000032.178922,3054627.52694864,30998.0,0.04435386704654209
2012-10-16 00:00:00 UTC,11.80988105442,507710.257138144,3949275207125.5503,121374129.92025301,3072321.73202076,34533.0,0.08374225615755972
2012-10-17 00:00:00 UTC,11.810689868429899,328838.221403806,4388565885677.5796,120803304.481424,3072321.73202076,31813.0,0.03880144418089456
2012-10-18 00:00:00 UTC,11.8449184326262,280758.634857112,4737418629573.439,121455498.65641999,3072321.73202076,28257.0,0.03627710319833833
2012-10-19 00:00:00 UTC,11.7627805326601,401910.815646401,3541851342554.017,121550953.15701,3072321.73202076,25353.0,0.04499083265937075
2012-10-20 00:00:00 UTC,11.6896682645249,273502.858063657,4693219523827.341,119987652.540579,3072321.73202076,30442.0,0.03873861583165052
2012-10-21 00:00:00 UTC,11.6448792144637,136874.325523681,4069976588068.867,119705738.600953,3072321.73202076,40833.0,0.03347302564767593
2012-10-22 00:00:00 UTC,11.600632911776,473079.385470679,4002861254681.8657,119014722.01563601,3072321.73202076,43154.0,0.03960548824072549
2012-10-23 00:00:00 UTC,11.633552347883699,694081.221787084,3959554922932.1196,119949467.503895,3072321.73202076,32031.0,0.07770975566395791
2012-10-24 00:00:00 UTC,11.590351255227098,301595.725270539,4169737802175.9165,119765091.54683301,3072321.73202076,32194.0,0.03758778854104982
2012-10-25 00:00:00 UTC,11.1051935095192,989408.7251320729,3614948149651.2324,118790262.983139,3072321.73202076,26998.0,0.30262444685590106
2012-10-26 00:00:00 UTC,10.285814980179401,1062403.25540183,4249591144851.6665,110974571.506751,3072321.73202076,21927.0,0.2177983860544916
2012-10-27 00:00:00 UTC,10.2081750895192,547688.350216511,4410554234458.233,104178333.73409599,3072321.73202076,16313.0,0.058780823085894884
2012-10-28 00:00:00 UTC,10.0414009105643,275860.359643905,5107090255562.4,105939427.52449301,3072321.73202076,17965.0,0.42587512397649874
2012-10-29 00:00:00 UTC,10.509853149340401,486604.923222907,4896412341868.1,110609196.49491002,3072321.73202076,21500.0,0.06007497967296353
2012-10-30 00:00:00 UTC,10.7023578536287,370855.7969079001,4183664769792.567,106145970.34959,3304356.39299034,30747.0,0.5802067454584984
2012-10-31 00:00:00 UTC,10.872653863738401,521398.58582485706,4344151816342.1006,112386490.70508301,3304356.39299034,27755.0,0.02980517647458426
2012-11-01 00:00:00 UTC,10.971381525101199,615301.367078446,4490445649979.04,114302412.673681,3304356.39299034,23638.0,0.04662055815891244
2012-11-02 00:00:00 UTC,10.6061406120187,347936.337289511,3946574486884.9175,109698855.257862,3304356.39299034,28990.0,0.03631518233771826
2012-11-03 00:00:00 UTC,10.5062803310185,253897.83198161802,3979639354829.85,107570228.485442,3304356.39299034,23899.0,0.044623358676407196
2012-11-04 00:00:00 UTC,10.4670293996819,270184.274210343,4321556802333.7505,109589703.522267,3304356.39299034,24304.0,0.04032606434009059
2012-11-05 00:00:00 UTC,10.550254352755099,373964.446755588,5209007106166.26,111462264.597853,3304356.39299034,32184.0,0.043198068319028726
2012-11-06 00:00:00 UTC,10.6241560951823,374146.82325113897,3698342746867.0664,110707039.95811102,3304356.39299034,31986.0,0.030904575390722493
2012-11-07 00:00:00 UTC,10.826006693751399,439231.43772667705,5162917058249.799,112142151.248556,3304356.39299034,36480.0,0.03505037744795983
2012-11-08 00:00:00 UTC,10.7816346918296,363590.197899636,4230855521296.1343,112971625.708459,3304356.39299034,32415.0,0.036860156618337955
2012-11-09 00:00:00 UTC,10.775505110354901,225885.117303565,4969990672897.399,112653692.27451101,3304356.39299034,25157.0,0.026906426165997217
2012-11-10 00:00:00 UTC,10.785180557362699,181601.65719819,3945401575486.5503,112184175.03358,3304356.39299034,27109.0,0.023630032810303084
2012-11-11 00:00:00 UTC,10.7206554824415,188875.82332688698,4831605846375.88,112690223.811263,3304356.39299034,23555.0,0.06540167114284272
2012-11-12 00:00:00 UTC,10.8388562728805,526759.335726823,4377432226028.16,112371711.11136101,3368767.14053294,23903.0,0.03326619264457124
2012-11-13 00:00:00 UTC,10.8848874993598,248093.483726761,4668251287694.52,114753490.76406,3368767.14053294,27131.0,0.023553226805524914
2012-11-14 00:00:00 UTC,10.870993676515301,311087.062934112,3994560395529.517,114188805.850176,3368767.14053294,29901.0,0.02496265505912665
2012-11-15 00:00:00 UTC,10.928051747134099,430904.06362275203,4566497130988.5,114410837.54751399,3368767.14053294,37604.0,0.026364425323845052
2012-11-16 00:00:00 UTC,11.36078017891,829137.7014819641,4840049787713.08,116573442.240249,3368767.14053294,39446.0,0.046788983065669205
2012-11-17 00:00:00 UTC,11.594347328633198,274300.045412345,3928734847515.0327,121958412.63845901,3368767.14053294,32538.0,0.0286994606778703
2012-11-18 00:00:00 UTC,11.628412039393199,230474.39877735,4881763555367.3,122581810.877796,3368767.14053294,34136.0,0.0218191385058582
2012-11-19 00:00:00 UTC,11.637923331651699,412648.73529429,4993586094788.88,121385112.203425,3368767.14053294,36923.0,0.03890963292535721
2012-11-20 00:00:00 UTC,11.650684194067098,378857.36125039204,4059460223108.399,122246919.826292,3368767.14053294,36858.0,0.04589093989318999
2012-11-21 00:00:00 UTC,11.641758792954901,305736.481505909,5047217216558.4795,122519439.251605,3368767.14053294,39066.0,0.02492413434412489
2012-11-22 00:00:00 UTC,11.920293407294299,890889.369285068,4002419003161.3657,122665861.12773898,3368767.14053294,30900.0,0.04517082276507769
2012-11-23 00:00:00 UTC,12.1183608288169,293882.776683593,4584305990680.999,128214247.705065,3368767.14053294,32347.0,0.03543865141799405
2012-11-24 00:00:00 UTC,12.2640492680035,282052.38343195396,4174415330453.3325,129160644.665502,3368767.14053294,29718.0,0.14284779345977006
2012-11-25 00:00:00 UTC,12.333385622017099,346521.778899423,4108296431808.0996,129795379.747247,3368767.14053294,36736.0,0.02368641433364634
2012-11-26 00:00:00 UTC,12.3592579471371,533744.669812658,4420399188713.851,130933495.82290901,3438908.96015914,35898.0,0.0352755464670339
2012-11-27 00:00:00 UTC,12.072343118581701,529680.444319375,5057400515084.84,127725398.308572,3438908.96015914,27632.0,0.05603521154267688
2012-11-28 00:00:00 UTC,12.214696399376301,471089.08571650204,5894566478867.779,127974958.769198,3438908.96015914,37256.0,0.042773592308588265
2012-11-29 00:00:00 UTC,12.284094522950301,424539.04320968,5639544690585.74,129273273.838355,3438908.96015914,37423.0,0.7296864948382081
2012-11-30 00:00:00 UTC,12.4393283696667,382201.97596840205,3618821180221.9,131500281.331851,3438908.96015914,29758.0,0.04327151923800315
2012-12-01 00:00:00 UTC,12.469269130435,245556.56003635397,4718110172828.6,132031310.971586,3438908.96015914,33492.0,0.08086129208941331
2012-12-02 00:00:00 UTC,12.453174835950598,226639.607837307,4032283728610.3335,132271911.204403,3438908.96015914,20606.0,0.04222434875559633
2012-12-03 00:00:00 UTC,12.4671770677534,465128.58832334896,5036220551633.12,131640204.306382,3438908.96015914,21659.0,0.027018706674146263
2012-12-04 00:00:00 UTC,12.7201992317448,954213.325319888,3189979000092.85,132958381.91626999,3438908.96015914,32356.0,0.05292545979999168
